GeneSym,PhosphoLog2FC,n_phosphosites,n_sig_phospho,ProteinLog2FC,ProteinSig
BOP1,0.23637496619195866,6,0,0.0827930906893215,False
TRPS1,0.23632551300682358,10,0,-0.00879191114838207,False
IPO11,0.23629054022159934,1,0,0.03947385830574035,False
SRSF2,0.2360825388833085,10,0,0.04391690768938972,False
SPIRE1,0.23603867537147197,6,0,0.006058038219919126,False
SNRPD3,0.23590845926595705,1,0,-0.053028491965378066,False
NME2,0.23585989541946617,1,0,0.05219337178210992,False
ZAK,0.23568821941697018,3,0,0.0577911158354496,False
CABIN1,0.23552538990762706,2,0,-0.025721490434509775,False
SIPA1L2,0.2351224292598464,8,0,0.04406201343284977,False
KIAA0101,0.23467151349927917,1,0,0.4762501651980706,False
SAP130,0.23466641312182118,5,0,0.16884464647140618,False
GTF2E1,0.2343391871387972,1,0,0.18043660443522214,False
MFN1,0.23356005604772534,1,0,0.007899499537501242,False
SLC12A9,0.23281161045531107,2,0,-0.052934236236168886,False
RPP30,0.23274357271075985,1,0,-0.17764097852641214,False
PKN1,0.23257523322668572,4,0,0.05072179916419017,False
TOR1AIP1,0.23176997688995885,9,0,0.11007558590651456,False
PIK3C3,0.2316395290853528,1,0,-0.09384107574728162,False
ARPC5L,0.23154432111764578,1,0,-0.08375812626143997,False
PPP1R9B,0.23151277524595848,2,0,-0.03499986281346423,False
LNPEP,0.2312497152187234,1,0,0.3505873674211273,False
DLG1,0.2311539449781037,4,0,-0.0555194883325143,False
WEE1,0.23068702242864347,3,0,0.0324215277094666,False
PVR,0.2306632552830159,1,0,0.18317418067810465,False
NPAT,0.230613495938794,2,0,1.0621479128421072,False
ARHGAP1,0.2304830224810095,4,0,0.05323905206028812,False
ZNF579,0.2302480328005796,2,0,0.019480292780681197,False
TOPBP1,0.2299505428627171,2,0,0.13740303634469342,False
VPS4A,0.22988212770087557,2,0,0.2300522698042755,False
TRIOBP,0.22984270741591928,1,0,-0.023177360436157812,False
TANK,0.22975696812384783,2,0,-0.02526993532695343,False
SIRT6,0.22969492836656435,4,0,0.04806640002830065,False
SRSF9,0.22963063902224778,4,0,0.15705960009376696,False
HYPK,0.22945288182208046,1,0,0.1519072686685412,False
SUB1,0.2288329115603176,2,0,-0.014617387663136583,False
KIF14,0.22831759616101444,2,0,1.3961844910344041,False
NR2F6,0.22801460895977854,2,0,0.05314710868151096,False
EPB41L5,0.2277952838710977,2,0,-0.025531946227420832,False
MCM5,0.22778405002746283,1,0,0.17092227819372852,False
TOMM34,0.22765501444436076,2,0,-0.3633549717107023,False
TNS1,0.22741474616936017,45,0,-0.3425737273961218,False
SLC1A4,0.22728346490900364,4,1,0.17543128062049362,False
RCC2,0.2272830686644074,2,0,-0.0040033553033751446,False
SRSF4,0.22723645539182927,6,0,-0.7899441331821535,False
H1F0,0.22671695349118615,2,0,-0.09416376675866545,False
TLDC1,0.2264337636178766,2,0,-0.27224476219755545,False
ARHGEF2,0.22580115801392509,18,1,-0.1580781109474998,False
APOL2,0.22574019446889082,1,0,0.2621424115223938,False
PGRMC1,0.2256814221411627,2,0,0.07145120028985374,False
NCOA7,0.2255404264535296,3,0,-0.06999223269912136,False
IRF2BP2,0.22525065688004173,7,0,-0.2975244701306998,False
ABT1,0.22518531343576242,1,0,0.10131107448604126,False
PSME4,0.22488796416791246,1,0,-0.11446460568055628,False
SPTBN2,0.2245425311683391,1,0,0.3776275832429761,False
RPS11,0.22448012294076847,1,0,-0.031237607327174288,False
BBX,0.22431468839988433,6,0,0.16252272101020182,False
RPS10,0.22417117465502656,1,0,0.025322224309878294,False
TSHZ3,0.22408228425224644,6,0,0.03840694226995822,False
SLC4A7,0.2240803140531722,8,0,-0.3143879128022995,False
BSDC1,0.224063633718405,1,0,-0.028290987306817783,False
MAPRE1,0.22401191091404016,1,0,-0.2335334261428379,False
USP47,0.22388541214831528,3,0,0.02038276292667973,False
PURB,0.2234051712131162,5,0,-0.22228812246494556,False
MYO5A,0.22309050861469437,4,0,-0.159795232455334,False
TADA3,0.2229022942495078,1,0,0.07159867258850028,False
TSR3,0.22269312220511495,1,0,0.22322095041595347,False
CNOT4,0.22242371782395587,2,0,0.02406145577343466,False
DDX42,0.22226458243795832,3,0,0.1354590155610822,False
GAPVD1,0.22180486632473162,3,0,-0.14562722449453247,False
CAP2,0.2214930406725033,4,0,-0.3336674649584239,False
RBMX2,0.22100653035274576,3,0,0.47318957321154187,False
THOC6,0.22073435980630052,1,0,0.14127367133526647,False
GDAP2,0.2205822613325168,1,0,0.03058523268192559,False
TMED8,0.22053707118979915,2,0,0.13472093421685827,False
SAE1,0.22046787898563736,1,0,-0.05300876964538048,False
STXBP5,0.22039456515057337,5,0,-0.007415838193153945,False
POLA2,0.2201595044059932,2,0,0.24307263588561412,False
PEX5,0.21991505058077365,1,0,0.09284246651283112,False
RNF14,0.21987450790014407,1,0,0.258087480944468,False
ARCN1,0.21966538959061666,1,0,-0.010090858904515443,False
FKBP15,0.21959083371909796,11,1,0.051445033616776215,False
MTOR,0.21942300669202672,3,0,-0.09209998590804958,False
DDB2,0.21920030993244133,2,0,0.006009981406748466,False
HERC2,0.21917091726127622,6,0,-0.21507576973873554,False
AMFR,0.21899381979760868,2,0,0.6170392234039923,False
STARD3NL,0.2188036478994526,8,1,-0.0978942897641808,False
FKBP1A,0.21878697147003479,1,0,-0.14986464954331424,False
OCC1,0.2185118895451339,1,0,0.056273391062596545,False
HIP1,0.2183265394665792,2,0,-0.1369162486008939,False
TTF2,0.21818511012563135,1,0,0.4327630765345667,False
PDLIM2,0.21810558120628087,1,0,0.03453991928129341,False
EIF4A3,0.21764753873121023,2,0,0.153407558013253,False
WDR44,0.21718063490175377,8,0,-0.1424432275138372,False
SNX1,0.21704438370024803,3,0,-0.12131626297993492,False
LUZP1,0.21671354881886865,6,0,-0.035617163942919916,False
SNX33,0.21660913379501778,2,0,0.4746504860696845,False
TFIP11,0.21629891451277405,4,0,0.06369979192617592,False
GOLGA5,0.21625686911204411,1,0,-0.0729009216359664,False
CDKN1B,0.21614135095913056,2,0,-0.07079388460307001,False
NKTR,0.21603237912212947,8,0,0.2658625959762482,False
RAB8B,0.21576814778411624,2,0,0.2107617987238335,False
HDGFRP3,0.21574222089692618,2,0,-0.19359638358391962,False
XPR1,0.2156774341036911,2,0,-0.028878810971072255,False
RAI14,0.21535598384231028,13,0,-0.20670643222379326,False
CCND3,0.21523541439876936,1,0,0.049656051887307484,False
SLC1A5,0.21519360061148873,2,0,0.16710050223414896,False
PITPNM1,0.21394483119258823,1,0,0.049498317978716955,False
MICAL1,0.21370296376200848,4,0,0.2497576286987524,False
DDX46,0.21325242722977222,2,0,0.016580668288412426,False
ESYT1,0.21286261523110994,4,0,-0.2213591809441624,False
U2AF2,0.21271353333577814,2,0,0.036125349388481,False
TMEM230,0.21269225999999128,3,0,-0.1426490389286279,False
WDR74,0.2123729095372795,1,0,-0.10332739877951269,False
ABI1,0.21220144615563896,7,0,0.015082109703424607,False
ENO1,0.21219819655285618,5,0,-0.06710390281266143,False
NOP56,0.21200962661388056,11,0,0.17773108788410497,False
TBC1D9B,0.21200827231744857,4,0,-0.16587231186079876,False
NOL9,0.21192567580163413,1,0,0.2927300015519876,False
RRP12,0.2118954385489502,4,0,0.11069919206803647,False
TSFM,0.21169408922973787,1,0,0.2441628419600832,False
TBC1D24,0.21167267301644088,1,0,-0.5128157190673619,False
TTN,0.21135911107006322,1,0,0.16225375434802913,False
CLSPN,0.2113237931048136,10,0,-0.016787374166270297,False
THAP4,0.21111934208475347,1,0,0.012683321562334982,False
AGTRAP,0.2109095944918593,1,0,-0.06774747031276362,False
EIF3A,0.21055324239874076,6,0,-0.081541280823064,False
SNIP1,0.21018479172740712,6,0,-0.03069692588014661,False
SLK,0.20998728389460997,4,0,-0.014976729986720727,False
LMNA,0.20993275281643728,29,0,-0.23289870066767548,False
UPF1,0.20988664435714988,2,0,0.07801257203074385,False
FAM118A,0.2097715941536613,1,0,0.041967812441782826,False
RPS6,0.20974086064191733,8,1,-0.09633624526327011,False
WRN,0.2095143064343136,3,0,0.26135854172577666,False
PPP2R5E,0.20890847479177665,1,0,-0.23665440230997703,False
LMTK2,0.20882545635208535,3,0,-0.003398168234223675,False
ITSN1,0.20845044233802076,3,0,0.039344742486537854,False
CLASP1,0.20817999960173134,10,0,-0.03134854355130656,False
KRI1,0.2080992261931982,5,0,0.029664645022588587,False
HSP90AB1,0.20711905794920682,5,0,-0.0421921448352407,False
FRMD6,0.20687621666960254,8,0,-0.21851766963283126,False
RBM10,0.20671232098739267,8,1,0.13966030603268464,False
NOMO3,0.206384710609413,1,0,0.008357203189071072,False
GTF2F1,0.20631887247355252,9,0,-0.007383135495473425,False
CNNM4,0.20566128100070813,1,0,0.02006873161492706,False
RNF10,0.20489704667003394,1,0,0.07847453243294211,False
PPP6R2,0.20462265663892035,3,0,-0.1702539261662217,False
ZC3H7A,0.20455615951783912,1,0,-0.04608484515372879,False
CCDC12,0.20437517242062597,1,0,-0.01587976320113782,False
PRRC2B,0.20418801648079352,10,0,0.007159081000434497,False
SMC5,0.20390291657025847,3,0,-0.029479916688295305,False
NFIL3,0.20387393825773495,3,0,0.1145449355025896,False
LPP,0.2038429512650417,1,0,-0.7670280487693972,False
MEF2D,0.20365990782913304,7,0,-0.2967967636199802,False
PYCR2,0.2035404924813733,1,0,0.04678101034737381,False
CPNE1,0.2030907379952751,1,0,-0.18686712420721463,False
ITGB1BP1,0.20290783651561028,1,0,-0.2902730401380431,False
USP19,0.20236473825292123,1,0,-0.08446983762539162,False
SMARCC2,0.2023483126008916,8,0,0.00950197565314781,False
HNRNPLL,0.20232388667079113,3,0,-0.1665218118289573,False
SOWAHC,0.20224879060209489,2,0,-0.14648389482620416,False
ZNF24,0.20216148097750875,1,0,0.01687133427187959,False
MOV10,0.20206345492212208,1,0,0.08107685726869107,False
CDC26,0.20203223839308748,1,0,0.056580810983973606,False
KIAA1467,0.20195008706403783,1,0,-0.24188143378108862,False
ST13,0.2018420087318956,3,0,-0.10282330207949641,False
UBE2J1,0.2011777554850971,4,0,-0.30281879801567513,False
TTC38,0.20103049564500708,1,0,0.024023607661789015,False
FLYWCH1,0.20077462070846033,3,0,0.0635889357983288,False
KCNQ5,0.2007336457734361,4,0,0.16040063620445366,False
CFL1,0.19991988134612715,4,0,0.08024275064239816,False
ABCF1,0.19967535254070645,8,0,-0.012003043488498122,False
CUL7,0.19945597929587322,1,0,-0.04209187386799229,False
POLR2M,0.19938634955666976,3,0,0.1453195236956688,False
DHX16,0.19936330966640767,5,0,-0.06751683722443147,False
ADAM17,0.1993468752119849,2,0,-0.3545198167223056,False
MCRS1,0.19817565982038232,3,0,-0.02300035350671692,False
EI24,0.1979970607014394,2,0,0.05387552162548204,False
MYO18A,0.19743865865470814,15,0,-0.08811985447805526,False
IQGAP3,0.19730862291512707,1,0,-0.08990845018897531,False
LRBA,0.19720632726119014,6,0,0.12452974280322593,False
WDR33,0.19715130247962165,3,0,0.08881913477730308,False
BOLA2,0.19685170974854316,1,0,0.03458310409395793,False
XRCC6,0.19670729584069946,5,0,-0.08659911266765619,False
RABEP2,0.19651915800802655,1,0,-0.1380707809552355,False
DST,0.19643991840368855,10,0,0.03894581284708565,False
EIF4A1,0.19635201843573924,1,0,-0.03214275295774627,False
RBBP5,0.19554039614539676,1,0,0.11234797892844028,False
ABCC5,0.19546019481590876,5,0,-0.5199849245393757,False
PRMT6,0.19542584797197549,1,0,0.0676741114778352,False
GRAMD1A,0.1951707223095287,4,0,0.007403712238225779,False
ATF2,0.19483076497586596,6,0,-0.005338197698684155,False
NFYA,0.19473893532965292,1,0,0.010162443686908773,False
VPS18,0.19416288236332235,1,0,0.1738227519285367,False
TTK,0.19409949683075212,3,0,0.01831921188928476,False
VCL,0.19404715273154358,3,0,-0.41518649638972605,False
MME,0.19390956897055034,2,0,0.2799223816084542,False
PTPN23,0.19288174275072834,1,0,-0.031530274678569725,False
TUFM,0.19211247900773287,1,0,0.06872714775682454,False
RAD51AP1,0.19188730217499952,5,0,0.025988085728567256,False
SYVN1,0.19187025502010968,1,0,-0.01833427647908792,False
TK1,0.19175077852297484,2,0,-0.4016816162007899,False
PEX14,0.19146575690885898,5,0,0.03461870323242522,False
EPN1,0.19145681273878168,3,0,-0.06708459749626172,False
VPS11,0.19137907125243103,1,0,-0.22163313274974428,False
PKM,0.19038014580687346,3,0,-0.4055788385611123,False
M6PR,0.1892956484391064,1,0,0.011286923070368715,False
VASN,0.1886821832946417,1,0,0.07189502723169028,False
FARSA,0.1885267283003138,1,0,-0.17572266220022925,False
SLC16A1,0.18829493226073596,5,0,0.2035632481896421,False
NRD1,0.18789633634871095,2,0,-0.05792442442248813,False
G3BP1,0.18780564397075494,2,0,0.03251774130350071,False
DOT1L,0.18735075063115864,10,0,-0.0015628415799895379,False
PLEKHO2,0.18710419068252115,9,1,-0.05778734923394069,False
RALA,0.18692839159360375,1,0,-0.2395205342588156,False
ACTB,0.1868442868857123,3,0,0.08761585423594909,False
ATE1,0.18633501130682362,1,0,-0.05765819178500209,False
C2orf43,0.18614882599996108,1,0,-0.12399986312866318,False
CDC42EP4,0.18612755201710557,10,0,0.0173410691063296,False
CENPO,0.18568600363510512,1,0,-0.0034819190019916846,False
RNPEP,0.18545250982485584,1,0,-0.09607674154628043,False
AKAP13,0.1853835854737286,15,1,-0.4908698508988465,False
FIP1L1,0.18532700802277446,8,0,0.06814726086674838,False
XIRP1,0.18486455337746666,4,0,-0.542204899201387,False
CDS2,0.18459828698658023,6,0,0.0035310805121326894,False
PRRC2A,0.18449549902557097,27,0,-0.05253679930685706,False
RAB38,0.1844682599088472,1,0,0.5058823711032936,False
OSTM1,0.18443299919440648,1,0,0.11461368617169398,False
CPNE3,0.18431927605053033,1,0,0.026456154813587318,False
FAM65A,0.18324315229591548,2,0,0.02848249478321918,False
ATF7,0.18298760043792406,4,0,0.11366816666840762,False
SORBS3,0.18251946748547887,8,0,-0.13282825124476005,False
FAM21C,0.18230208430447092,3,0,0.013475854955959932,False
EIF3G,0.18106269508095707,3,0,-0.043333251780410365,False
DTNBP1,0.18027724760302988,1,0,0.028053557058481005,False
COPA,0.1798518464328378,2,0,-0.11038305345575239,False
NRM,0.178290704724688,1,0,0.028290700314368422,False
PSMA4,0.17816631435857033,1,0,0.02978367094344847,False
SF3A1,0.17815365891351695,3,0,0.09899289032568603,False
SNX13,0.17807218099075328,1,0,0.03294172258322803,False
VPS52,0.17761881405155933,1,0,0.054579515718913285,False
SIN3B,0.17757100732830366,1,0,0.06967019320207157,False
CPSF1,0.17710403456935944,3,0,0.11259538501657573,False
FAM133B,0.17665363228904596,5,0,-0.2452734115681814,False
ERAL1,0.17594635849444984,1,0,0.021611538430747146,False
RPL13,0.17590133801655483,1,0,0.07776083647015497,False
AKAP9,0.1757626114972253,7,0,-0.10542212142570406,False
TTC1,0.1754942696688815,1,0,0.006046303093231842,False
ATP2B1,0.1754225247275393,5,0,-0.5198370886813919,False
PPFIBP1,0.17540460590781232,15,0,-0.2905216146295331,False
TCF20,0.17531395205753136,17,0,0.03736088258418491,False
MRPL1,0.17480214475437705,1,0,0.25495051605950536,False
WDR26,0.174775414361946,1,0,-0.06992655666521586,False
CDC5L,0.17473623647088962,3,0,0.12188214985046386,False
ANKRD11,0.17430697112216942,8,0,0.04928520722388896,False
SMIM1,0.1742828771729575,3,0,0.026507568441687113,False
PIKFYVE,0.1730124082337833,9,0,0.036069791964816744,False
RIN1,0.17294650117764712,3,0,0.05904750792230473,False
EIF4H,0.17288361058409407,1,0,-0.003937373041942749,False
FRMD8,0.17248481509801294,1,0,0.010066628913989462,False
JUNB,0.17247694374915046,4,0,-1.0426222582446485,False
IGF2BP1,0.1713119328407373,1,0,-0.26018408735629706,False
ANKRD28,0.17129352916191465,1,0,-0.013356908333403084,False
MAP4K4,0.17125368902496713,11,0,-0.3969199964943755,False
ATAD2,0.17045958774830366,10,0,0.6604395469024631,False
ERRFI1,0.16999387034040758,2,0,-0.4582692802575501,False
NDC1,0.16997109055400195,2,0,-0.034852012286492595,False
PDCD4,0.1697599947273689,4,0,-0.6115986007290992,False
ADARB1,0.16974201187667148,2,0,-0.032171601771963765,False
SLC7A11,0.1697153918186345,1,0,0.04217132350623842,False
SV2A,0.16952026126531905,1,0,0.011588194169860344,False
FAM134C,0.16922777751875095,6,0,-0.4159921236946751,False
CKAP2,0.16897936169401895,2,0,0.45982964134478266,False
ARHGAP17,0.1684835208789849,5,0,0.07752071009301531,False
PPIL4,0.16822102159082775,1,0,0.07785205198017664,False
GIT2,0.16782303822866318,2,0,-0.0542882442095447,False
POLD3,0.16765115423499566,2,0,0.5623814026953582,False
ARHGEF17,0.16688479849092686,13,0,-0.07516591298869457,False
KIF21A,0.16672778685722137,5,0,0.40688423239354776,False
DHX57,0.16612884809496187,2,0,0.20897371357144934,False
EED,0.16595560985178537,1,0,0.26530285114409224,False
BCL10,0.16560755784419356,1,0,0.13659939016909206,False
TFG,0.1651725827268553,2,0,-0.18835112512978824,False
CBLL1,0.16472412390189817,2,0,0.000899667254870451,False
RPS6KA3,0.16428320000547672,5,0,-0.6304897166860144,False
TMOD3,0.16256291757134989,1,0,-0.196258957165945,False
DMXL2,0.16228130495989093,6,0,0.10881857646851145,False
PRKCD,0.16175182952004205,6,0,-0.16397152821160077,False
RBM39,0.16076154155055514,9,0,0.12275103423841927,False
REPIN1,0.16070914942445924,2,0,0.15197562478970283,False
RAPGEF1,0.16034754924471528,3,0,0.0324215277094666,False
WASH3P,0.16014388086779974,1,0,0.1482442054147235,False
RRP36,0.15957201400108367,2,0,0.30344600849358017,False
JADE2,0.15937922224964396,4,0,0.1379536399842678,False
CDK12,0.15900421294559883,26,2,-0.026825291897878856,False
MKL2,0.15829427613142263,3,0,0.058189567225433336,False
SDCBP,0.15814530529869467,3,0,0.21960663678969183,False
VPS35,0.15723752857909545,1,0,0.02854032941363016,False
ARMCX3,0.15722925998572457,2,0,-0.030827909290479738,False
NSRP1,0.15700515718177713,5,0,0.021105165344010857,False
CALD1,0.1565266277652646,8,0,0.10318225619682408,False
SEC24D,0.1561949526187263,1,0,0.017015749880155084,False
ARHGAP5,0.15558811843198095,8,0,0.0425245394412741,False
ATP13A1,0.15510049183102836,1,0,0.16668529778807795,False
ROBO1,0.1542132577312721,5,0,-0.1010874421358352,False
RAB14,0.15352265100731444,1,0,-0.06486197790328774,False
NAB1,0.15342720329073836,3,0,0.012604494968286417,False
SLC35F2,0.15308403014418204,1,0,0.07918656743041552,False
GTF2B,0.15265501985489038,1,0,0.044725821175674696,False
WDR43,0.1520401875925792,2,0,0.41054769594969187,False
SUDS3,0.15183379769026084,8,0,-0.041643410970472416,False
TFDP1,0.15177644130081802,1,0,0.012074113150827515,False
SASH1,0.15158324800034065,25,0,-0.13558289874696072,False
SYNJ1,0.15150592812523436,6,0,-0.3385435446798972,False
FLNA,0.15115057831597659,13,0,-0.3789344883060366,False
CTR9,0.15108355323212486,8,0,0.1626741115252628,False
NCOA5,0.15069823103530933,8,0,0.03526866366751946,False
STK10,0.15056076095371368,10,0,-0.18004951532408597,False
C10orf12,0.15014829037811475,3,0,0.0324215277094666,False
HDAC4,0.14984691070438494,4,0,0.18181734691023976,False
SLC30A6,0.14949355052649693,1,0,0.05294909315072971,False
STOM,0.1494113218458537,1,0,0.6272885178015848,False
UNC45A,0.14828194892932464,3,0,-0.19316783282843986,False
NAPRT,0.14787878485704908,1,0,0.04486353457120984,False
FAM103A1,0.14477305611615066,1,0,0.01036613964334876,False
ZNF654,0.14424715588794612,1,0,-0.04538005988735705,False
TMF1,0.14381946928576847,12,0,-0.20434516548295178,False
RAB13,0.14317444021985182,1,0,-0.46229170584535595,False
NDUFV3,0.14316877325235566,1,0,-0.04056814112091445,False
HOMER3,0.14278931554937824,4,0,-0.17516308912749778,False
ACTL6A,0.14127067209048327,2,0,0.027314648776997075,False
CSTF3,0.14092183767144206,1,0,0.01158348502166362,False
DDAH2,0.14048583861248076,2,0,-0.5534387357721471,False
STAU1,0.13983820879667638,3,0,-0.18068539623191882,False
NMT1,0.13927221095785391,2,0,-0.031011385500711697,False
PML,0.13885234884916015,13,1,-0.1938358570772465,False
PPME1,0.1384955406362991,1,0,-0.1085219007093734,False
VCPIP1,0.13839148473338553,5,0,-0.048818320247821845,False
ARFGEF1,0.1376937318999088,7,0,-0.10566829337070871,False
STK26,0.13759559410151923,2,0,0.5620869299089648,False
EHD1,0.13746568357799305,1,0,-0.13191592231666505,False
ADRBK2,0.1371662861789975,2,0,-0.11568752604969035,False
GTF2H2C,0.13716149348791618,2,0,0.1223262398448739,False
TACC2,0.13664441461526364,9,1,-0.6948778586113136,False
PGAM5,0.13642513994068217,2,0,-0.23087938728628288,False
GAPDH,0.13595403673505166,3,0,-0.09650262553017797,False
RASSF8,0.13578762174050496,1,0,0.14847443945441086,False
TEX2,0.13537799850009544,12,0,0.2931276993985179,False
OSBP,0.13519130068464788,9,0,-0.0689788991067175,False
AAK1,0.13508340369352942,6,0,-0.06317336945117802,False
TJAP1,0.13497875989585992,5,0,-0.15229630951373352,False
L3MBTL3,0.13426368151955437,2,0,-0.05803655767167015,False
MOB1A,0.13407719480339786,2,0,0.18942850457449012,False
FAM177A1,0.1337835617576033,2,0,0.20647461164310243,False
CLIP2,0.133612105551709,4,0,-0.5651773668816773,False
DCP1A,0.1332825518354375,7,0,0.11238883536994138,False
ATG9A,0.1330367093167027,5,0,-0.44293036231752936,False
RCOR3,0.13217618770586803,4,0,0.039354743096250644,False
CLPTM1,0.13134907311596322,1,0,0.10745803739463966,False
SLC2A1,0.13095849060847087,1,0,-0.2617547435732952,False
RPS5,0.13093762102685247,1,0,-0.00033949572033620257,False
AP3B1,0.13000698127165755,2,0,-0.14460187379380685,False
TIMELESS,0.1279169436870807,3,0,0.46388529986734284,False
COPB2,0.12683881885071457,1,0,-0.15115411731039785,False
MAP1S,0.12602742947839804,15,0,-0.7108339398835319,False
EHBP1,0.1259263739333544,14,0,-0.5275674627450222,False
ZNF316,0.12587695083246567,3,0,-0.024664637720327676,False
YBX1,0.12498829506252562,6,0,0.028885187409350976,False
HAUS6,0.12417502861784868,3,0,0.07582800183983451,False
EIF4ENIF1,0.1238239527750318,9,0,-0.14182652064460655,False
HNRNPUL2,0.12381054799948389,7,0,-0.00927305741501172,False
HNRNPA2B1,0.12322297428134259,3,0,0.14349278089393636,False
WDR7,0.12312043385264222,3,0,0.014651778855842679,False
RAPH1,0.1223443455701781,6,0,-0.5445210811924461,False
GNG2,0.12229378280998304,1,0,-0.38378351885778983,False
ZNF318,0.12062383879290846,24,0,-0.2398723770866411,False
ZCCHC17,0.1204645646853919,3,0,0.14898338015069967,False
SART1,0.11982883775517336,5,0,0.15760421192568685,False
ANXA2,0.11884075582603018,5,0,-0.4968281546720057,False
MAPT,0.11860769528587214,9,0,-0.010413194356750921,False
NUMB,0.11832583309191337,7,0,-0.589275084988202,False
TRAK1,0.11796122468820869,4,0,-0.03670692312772772,False
SPG21,0.11781547381964153,2,0,-0.14061003395146443,False
C17orf59,0.11689966261523033,2,0,-0.03542795937434562,False
STAT1,0.11683679537621572,1,0,0.15684014608826402,False
STBD1,0.11631452390765418,1,0,-0.1813629263832759,False
DONSON,0.11567878729513481,2,0,0.000893170214748551,False
OTUD4,0.11523440733708827,6,0,0.028374471128771006,False
NELFA,0.11500563873920555,2,0,-0.049886413959693954,False
SCAF4,0.11488660651362181,4,0,0.06374816689859131,False
SLC7A1,0.11293190523115726,1,0,-0.191750765644084,False
CAPRIN2,0.1129240740983164,1,0,0.11137960411259584,False
LRCH3,0.11269132509247193,4,0,-0.117730500393602,False
SLU7,0.11137591071435438,2,0,0.09682220267607988,False
ALX1,0.10889151381153421,3,0,-0.3232735963154063,False
SLC16A3,0.10865202871448609,2,0,-0.21104535772256838,False
MIER1,0.10726368197090874,4,0,0.11924825967719244,False
KLC1,0.10715130876915957,4,0,-0.08692456545868055,False
TAF7,0.10698362417370255,4,1,0.0362316942529155,False
WDR91,0.10500874257028059,1,0,0.09330228825096398,False
RBCK1,0.10389794910056693,1,0,0.18160208497886288,False
CAMSAP2,0.10372901931586709,8,0,-0.009952641743293356,False
FNDC3A,0.10372432289977596,4,0,-0.14450600415262826,False
KIF13B,0.10369373051966117,3,0,0.13660804579309271,False
SET,0.10361904338435579,2,0,-0.07140619613259602,False
GINS2,0.10292969247307582,1,0,0.11955176316888227,False
TBRG1,0.10120059750055077,1,0,0.0243030782514424,False
LRRC47,0.09889269917212484,4,0,-0.06519814391804601,False
PSMG1,0.09885840411610403,1,0,0.2939735781746968,False
PTPN12,0.09844293981258984,17,0,-0.6393906474315649,False
ALDH4A1,0.096586084264068,1,0,-0.10959687384940153,False
RBM27,0.09581626329610415,1,0,0.07382958395139738,False
ZNF629,0.09482608708614156,3,0,-0.06557230272880332,False
IRF2,0.09465535005611869,1,0,0.045123606953435313,False
L1CAM,0.09378285613947075,3,0,-0.06355835029565071,False
WIPI2,0.09333797106246067,1,0,-0.05979540914754722,False
GOLGA4,0.09202077768122509,7,0,0.03454987272651522,False
ASUN,0.0917471528308127,2,0,0.007554350524145548,False
POLA1,0.09170541946224375,1,0,0.28551831881834744,False
TLE3,0.09153461296248544,10,0,-0.49906469273881626,False
BNC2,0.09084253096614389,5,0,0.04521582382863443,False
SYNE1,0.08935340309330542,5,0,-0.5943716318802039,False
NAA15,0.08926855302629377,1,0,0.14849874272066899,False
NAP1L1,0.08916733863811999,3,0,0.00048356378204417183,False
ARPC1B,0.08892779265182682,1,0,-0.29429589492650976,False
IER3,0.0884753250326753,1,0,-0.05478537456470889,False
GAS2L1,0.08815107355819368,9,0,0.01984855001455088,False
PTPN14,0.08777090516460204,9,0,-0.037724061153259214,False
GBF1,0.08776342041396354,10,0,-0.16140425856632845,False
KATNA1,0.08772439900409523,1,0,0.0386640780623182,False
MACF1,0.08613139194355401,8,0,-0.2716997493965465,False
EIF2B2,0.08545638083765184,1,0,-0.013482197881060642,False
API5,0.0849297604136261,2,0,0.06170704820082307,False
CCNL1,0.08487764942710009,9,0,-0.0005618775623368322,False
EXOC4,0.08465041692068809,1,0,-6.976208388564942e-05,False
TMEM55A,0.08420238914235653,10,0,-0.04976892770279662,False
SNX18,0.0837573455642886,2,0,-0.03588821725039537,False
TRIM56,0.08328690206818053,5,0,-0.17038597383502463,False
ITGAV,0.08274639004688389,2,0,0.12646029832061245,False
ERCC6,0.08197169697335838,2,0,0.008296671016964297,False
KIT,0.08184930340892649,2,0,-0.22446000935849497,False
SLC16A6,0.08121920585717508,3,0,-0.761104302142769,False
FTH1,0.08100255678323265,1,0,-0.12754288912989153,False
BNIP3L,0.08093351530587523,4,0,-0.8250707291601564,False
SOGA3,0.08077423401782902,2,0,-0.0892890517186089,False
FAF2,0.08061784678011463,1,0,0.03695938489424222,False
FBL,0.08054941156313511,2,0,0.14306479520023885,False
CTDP1,0.08045382407955988,3,0,-0.10335083969996361,False
EIF2B4,0.07916949723410127,1,0,0.016319227577497486,False
ZNHIT2,0.07823306945796915,1,0,0.16650807905181608,False
MNAT1,0.07807307429098387,1,0,0.0801734474313136,False
RBM25,0.07769776293535458,4,0,0.1479096644855531,False
FAM114A1,0.07723684566766664,2,0,-0.23945941670663373,False
VPS26A,0.07683762914629592,3,0,0.19494654373663778,False
TIMM8A,0.07633962809410022,2,0,-0.5466849838499925,False
NHP2L1,0.0751738024040165,1,0,0.24024674911904498,False
RNH1,0.07478020427734755,2,0,-0.08845845740613711,False
MYH9,0.073525300680652,2,0,-0.27739492925364573,False
TLN1,0.07292544570461779,4,0,-0.4271350379216585,False
HEATR6,0.07272101857114066,4,0,0.05806841460273304,False
